7b885d42-3c41-4f43-9944-a5855ec5155e,"{'synthpop': 1, 'electropop': 1, 'electronic': 1, 'rock': 1, 'british': 1, 'ambient': 1, 'english': 1, 'dance': 1, 'glam': 1, 'uk': 1, 'electronica': 1}"
,
2ff63f00-0954-4b14-9007-e19b822fc8b2,{'european': 1}
,
b8c5cc4f-239f-4e02-b46f-b040b77c2030,"{'indie': 1, 'downtempo': 1, 'english': 1, 'rock': 1, 'electronic': 1, 'uk': 1, 'british': 1}"
,
f93dbc64-6f08-4033-bcc7-8a0bb4689849,"{'indie': 1, 'southern': 1, 'folk': 1, 'power': 1, 'rock': 1, 'pop': 1}"
,
1afcd689-9be4-4d1a-a9fa-49e086250f51,"{'black': 1, 'metal': 1, 'death': 1}"
,
084308bd-1654-436f-ba03-df6697104e19,"{'american': 1, 'power': 1, 'punk': 1, 'post': 1, 'states': 1, 'pop': 1, 'united': 1, 'usa': 1, 'alternative': 1, 'ska': 1, 'classic': 1, 'rock': 1, 'américain': 1, 'california': 1, 'chart': 1}"
,
cd71e6e9-42bb-4a1a-b5ce-17f41682b3e2,"{'pop': 1, 'chart': 1}"
,
f6dcd1e0-ad40-4687-8501-5b9a0d1d74e4,{}
,
bf48d271-9595-4043-9064-52f43707d4ab,"{'hall': 1, 'hop': 1, 'hip': 1, 'uk': 1, 'english': 1, 'british': 1, 'rnb': 1, 'dance': 1}"
,
ea075268-e5ea-40f7-b9c3-68b039218a88,"{'rock': 1, 'indie': 1}"
,
b665b768-0d83-4363-950c-31ed39317c15,"{'hard': 1, 'metal': 1, 'aor': 1, 'classic': 1, 'rock': 1, 'glam': 1, 'pop': 1}"
,
4236acde-2ce2-441c-a3d4-38d55f1b5474,"{'instrumental': 1, 'american': 1, 'post': 1, 'américain': 1, 'classic': 1, 'rock': 1, 'ambient': 1, 'pop': 1, 'usa': 1}"
,
5275425d-3cdb-4a9a-b9eb-3e246ec69881,{}
,
92a42e82-b36f-4308-82c1-68bad2e03c89,"{'alternative': 1, 'rock': 1, 'pop': 1, 'power': 1, 'classic': 1}"
,
d8df7087-06d5-4545-9024-831bb8558ad1,{}
,
5984e4ec-8a8e-4762-a5fb-e7d53436e0bd,"{'indie': 1, 'rock': 1, 'pop': 1, 'punk': 1}"
,
ea0f2a37-7007-4217-a812-396227f5013a,"{'rock': 1, 'american': 1, 'metal': 1}"
,
69837400-8e31-4949-aac2-00b46b4df126,"{'indie': 1, 'folk': 1, 'classic': 1, 'rock': 1, 'pop': 1, 'acoustic': 1}"
,
b7dc7c76-53f1-49ac-8dc2-d469ed7f8e65,"{'black': 1, 'metal': 1}"
,
1fa14a96-c25c-4bb7-b94d-ff453519eab3,{}
,
c622e2eb-dd68-44d7-b01e-bde489c16713,"{'alternative': 1, 'metal': 1, 'nu': 1, 'metalcore': 1}"
,
2c1828a2-e46b-4ade-a6e9-065ca265d679,{}
,
